10	IV-II_18	5.448547819243815E-4	0.004660358333812808	8.594335699023945E-4	0.004624259317021189	0.0014086950690334356	0.0027615870290099084	0.0022155815254495076	0.0028092359194683367	9.341193012967476E-47	0.002015421686611678	0.0010789573641679865	0.001662911757750513	0.0013873204235488508	0.001122975936148081	0.00610250564734543	0.0037911155268227975	0.001956227778399995	0.001443719221990326	0.0028105753339081156	0.0016933505125696744	8.246689153132295E-4	8.161220002079676E-4	8.193056360962376E-4	0.001721493913050819	0.021791705477300322	0.00165050482383909	2.722768286043991E-4	0.003145704440523674	0.8678780551036227	2.8661115826320206E-4	0.001380405322293695	0.0022436006592350503	0.0021728847934874775	2.784990458678377E-4	0.0016348538562230934	5.502265325976763E-4	0.0028028259437844643	0.0040500294942790544	0.0028101494575530858	0.003683807675020149	0.012489234964900373	0.0013772338915596296	4.246752524870885E-62	0.0030552143782279243	8.249975754896094E-4	0.0011095911210395007	0.002228570691991476	0.005498451908555944	0.0038548377215603087	0.0037990499346267493
11	IV-II_19	4.3158550750624255E-4	0.003691521453763611	6.807668496992386E-4	0.0036629270227347397	0.001115842966713129	0.002187483672673928	0.0017549866658145442	0.0022252268865592456	7.399262447465968E-47	0.0015964378405255671	8.54654078555313E-4	0.001317210821518418	0.0010989118732818689	8.895216769649858E-4	0.0048338623138574534	0.003002984598721379	0.0015495496902067129	0.001143585986193453	0.0022262878515721825	0.0013413216963465463	6.532293817501614E-4	6.464592756307125E-4	6.489810688793672E-4	0.0013636143955804716	0.2944466834362812	0.0013073831517495197	2.1567349164190454E-4	0.0024917473287707566	0.4795668958330864	2.270278729298986E-4	0.0010934343449868567	0.0017771809320225207	0.0017211661115237164	2.206021788527804E-4	0.0012949858469527144	4.358405307114031E-4	0.0022201494738239556	0.0032080732200424488	0.0022259505101944097	0.0029179848607800533	0.1484854774276572	0.0010909222195760303	3.3638997114541087E-62	0.0024200691481695946	6.534897171160712E-4	8.789194166689286E-4	0.0017652755284988336	0.0043553846569380624	0.003053459654952082	0.0030092695310234055
12	IV-II_2	8.367662724796437E-5	7.157192706707681E-4	1.3198838453636034E-4	7.101753274545194E-4	2.1634177786094148E-4	0.027294716171614945	3.402601860035519E-4	4.314312633078234E-4	1.4345832169017282E-47	3.095204351927199E-4	1.6570197449503326E-4	2.5538336436745936E-4	2.130591449427647E-4	1.7246217145349045E-4	9.371985110013969E-4	5.822244225727439E-4	3.004296705392739E-4	0.05396292591800644	4.3163696524258855E-4	0.3898837962363044	1.2664936735239162E-4	1.2533676617294148E-4	1.2582569629222045E-4	2.6438017844539175E-4	0.003346683330705454	2.534779568742379E-4	4.1815190856763355E-5	4.831047586152919E-4	0.3079441720673942	4.4016600112038215E-5	2.1199715123488915E-4	3.4456325296995156E-4	3.337029919701721E-4	4.2770774200952234E-5	2.510743436056744E-4	8.450159932065269E-5	0.013865748162332218	6.219873984387346E-4	4.315715608482512E-4	5.657445101007338E-4	0.1765769640894753	2.1151009553457972E-4	6.521993379279748E-63	4.692076552703911E-4	1.266998416732245E-4	0.013605707902419868	3.422550104651363E-4	8.444303437479028E-4	5.920106234346334E-4	5.834429573204793E-4
13	IV-II_20	5.448547819243815E-4	0.004660358333812808	8.594335699023945E-4	0.004624259317021189	0.0014086950690334356	0.0027615870290099084	0.0022155815254495076	0.0028092359194683367	9.341193012967476E-47	0.002015421686611678	0.0010789573641679865	0.001662911757750513	0.0013873204235488508	0.001122975936148081	0.00610250564734543	0.0037911155268227975	0.001956227778399995	0.001443719221990326	0.0028105753339081156	0.0016933505125696744	8.246689153132295E-4	8.161220002079676E-4	8.193056360962376E-4	0.001721493913050819	0.19675784381780134	0.00165050482383909	2.722768286043991E-4	0.003145704440523674	0.6929119167631216	2.8661115826320206E-4	0.001380405322293695	0.0022436006592350503	0.0021728847934874775	2.784990458678377E-4	0.0016348538562230934	5.502265325976763E-4	0.0028028259437844643	0.0040500294942790544	0.0028101494575530858	0.003683807675020149	0.012489234964900373	0.0013772338915596296	4.246752524870885E-62	0.0030552143782279243	8.249975754896094E-4	0.0011095911210395007	0.002228570691991476	0.005498451908555944	0.0038548377215603087	0.0037990499346267493
14	IV-II_21	6.327407646002695E-5	5.412081885439354E-4	9.980616343726104E-5	5.37016003718949E-4	1.635919926995431E-4	3.2070356106160184E-4	2.5729585110656445E-4	3.2623703463680574E-4	1.0847942984786067E-47	0.46756752652034633	1.2529949818252542E-4	1.931142190485295E-4	1.6110975156380264E-4	1.3041138226894657E-4	0.051505801872550994	4.4026287677194896E-4	2.2717705731889633E-4	1.6765935340860177E-4	3.263925810585053E-4	1.966490767090849E-4	9.576893831681317E-5	9.477638364388244E-5	9.514609980917662E-5	1.9991737448854028E-4	0.0736466380092961	1.916733997495354E-4	3.1619553398357484E-5	3.6531117995760855E-4	0.3242941371653896	3.328420148611202E-5	1.6030669970473264E-4	2.6054971777398814E-4	2.5233747252132577E-4	3.234214052420996E-5	1.8985585027679277E-4	6.389789875929316E-5	3.254926430943552E-4	4.7033059888229616E-4	3.2634312396655224E-4	4.278011980917307E-4	0.021769223684660662	1.5993840092602652E-4	4.931760771492801E-63	3.5480255397042117E-4	9.580710567776791E-5	0.050925973878053	2.5880428517779664E-4	6.385361347935001E-4	4.4766294584683427E-4	4.411843008700896E-4
15	IV-II_22	4.036163823447376E-4	0.003452290469912278	6.36649396972293E-4	0.003425549115982751	0.0010435301780448646	0.00204572264602759	0.001641253834523333	0.002081019891142419	6.919749363971139E-47	0.001492979849009074	7.992677727661676E-4	0.0012318482834109388	0.0010276963130030291	8.318757581743841E-4	0.0045206013314603435	0.00280837460686827	0.0014491303098623997	0.0010694752965977761	0.0020820120997612633	0.0012543966403507397	6.108965090758432E-4	6.045651432340873E-4	6.069235103486935E-4	0.001275244649519273	0.016142813868321074	0.0012226575009355934	2.0169665790481717E-4	0.0023302683363181963	0.3836827871810451	2.1231521255857057E-4	0.0010225737588018971	0.001662009789669788	0.0016096250389907112	2.063059389561132E-4	0.0012110636099779844	4.0759565653951575E-4	0.002076271522802318	0.0030001723525246915	0.0020816966199683974	0.002728883321522845	0.5276959449242344	0.0010202244329958184	3.1459004264362968E-62	0.002263235297802937	6.111399732718309E-4	8.219605829172307E-4	0.0016508759220653123	0.0040731316700380405	0.002855578600608001	0.0028142522408362933
16	IV-II_23	3.5730562544830126E-4	0.0030561762592868137	5.636005398367965E-4	0.0030325031959299274	9.237960084138268E-4	0.0018109973764848897	0.0014529371292042854	0.11658178178214089	6.125780524754334E-47	0.0013216760321593342	7.075601584599796E-4	0.0010905065815332122	9.097789137181887E-4	7.364267187150599E-4	0.06137167820210258	0.002486143004332087	0.0012828577688385949	9.467641960726726E-4	0.05921289157014789	0.001110467750434245	5.408025263778641E-4	5.351976185223191E-4	5.372853876857655E-4	0.0011289236686802795	0.3585092063270945	0.0010823703451851353	1.7855407673209473E-4	0.0020628944259734935	0.3396592017674285	1.8795426333967333E-4	9.05244119015121E-4	0.0014713115556641277	0.001424937407031692	1.8263449100897026E-4	0.001072106731909771	3.608283195637772E-4	0.0018380410892780297	0.0026559339654254567	0.0018428437133062787	0.0024157725122746637	0.008190207847205519	9.031643537646465E-4	2.7849412675866676E-62	0.00200355272727124	5.410180556046914E-4	7.276492060776745E-4	0.0014614551828752802	0.003605782427466428	0.002527930833678485	0.002491346241299082
17	IV-II_24	0.0014056469433310539	0.46341051665131094	0.0022172149545290386	0.011929923696701821	0.003634230594212151	0.0071244971960422445	0.005715881556456782	0.007247424477673961	2.4098933956984995E-46	0.005199497971373225	0.002783554758518664	0.004290073074252081	0.0035790870842587748	0.0028971163408086868	0.01574358653796693	0.009780532591219788	0.0050467862050422125	0.0037245878695447276	0.007250879974212835	0.00436860068213916	0.002127527147648412	0.002105477336412124	0.0021136906589404136	0.004441206606091119	0.05621946472773917	0.004258064969877726	7.024350424454271E-4	0.008115464850703476	0.20775692926703768	7.394155505331629E-4	0.0035612471179694025	0.0057881668902136545	0.005605730131226229	7.184874677287352E-4	0.004217687725299093	0.0014195052871774356	0.007230887662680729	0.010448493374559512	0.0072497812744922036	0.009503693773087237	0.032220429250801715	0.0035530652829828756	1.095601048885843E-61	0.00788201350974505	0.002128375043615648	0.002862585443643801	0.005749391737245963	0.014185214803505437	0.00994492668525485	0.009801002221746615
18	IV-II_25	9.684849700509636E-4	0.008283834796141825	0.0015276519961299195	0.16372172224754375	0.0025039699512688384	0.004908749303139975	0.003938218913564087	0.004993445695242114	1.6604066506402896E-46	0.003582432744563985	0.0019178577947536939	0.002955842726045703	0.0024659762994211406	0.00199610125848041	0.010847266455533156	0.006738746780356411	0.003477214964848238	0.0025662257428170202	0.0049958265181634315	0.0030099479253160575	0.0014658574655951899	0.0014506652362262706	0.001456324181710817	0.0030599731086793126	0.19423703409204363	0.0029337892736098275	4.839748588883639E-4	0.0055915219466543585	0.29864572469691947	5.094542770578701E-4	0.0024536846359280813	0.003988023211599799	0.0038623250340436167	4.95034913970836E-4	0.0029059695179506936	9.780333120359096E-4	0.004982051897639207	0.16270102284078336	0.004995069518568989	0.006548005971819753	0.02219974340359134	0.00244804738523047	7.548646223378932E-62	0.00543067493167015	0.0014664416624337567	0.0019723096121746055	0.003961307290479774	0.009773554731733141	0.006852013635873347	0.00675285027170734
19	IV-II_26	2.7264788116812593E-5	2.3320651067987273E-4	0.0306868623383978	0.0264975622823689	7.049176010301731E-5	1.3819110652963482E-4	1.1086873576396176E-4	1.4057547929362493E-4	4.674376672574664E-48	1.0085264381349011E-4	5.3991531132780835E-5	8.321288210390812E-5	6.942216284601815E-5	5.619424106221027E-5	3.0537223674328924E-4	1.897091940720591E-4	9.789055296150678E-5	7.22443850978237E-5	1.406425042186374E-4	8.473605163130566E-5	4.126681822103822E-5	4.083912659176719E-5	0.026307160620593444	8.61443605540885E-5	0.0317343230146958	8.259203332824079E-5	1.3624859847604185E-5	1.574125214540152E-4	0.24042524016041875	1.4342156407916006E-5	6.907612794500798E-5	1.1227082632317698E-4	1.0873217132726264E-4	1.3936222509606062E-5	8.180885158875767E-5	2.7533593032879303E-5	0.38099960638001856	2.0266537009798209E-4	1.4062119316664875E-4	1.8433945897982753E-4	6.249671588756564E-4	6.891742806779291E-5	2.1250948255642408E-63	0.24092603770399876	4.1283264529979076E-5	5.552445865408083E-5	1.1151871973277255E-4	2.7514510513751477E-4	1.928978824996806E-4	0.017700881024464727
